sku,salesdate,price,unitsordered,sales,cogs,fba,reffee,adspend,profit,comp_1_price,comp_2_price,comp_data_min_price,comp_data_max_price,managed_fba_stock_level,min_price,max_price,avg_price_per_unit
Misc Office Supplies SKU 17,2023-04-23,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,241.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-04-24,31.99,3,96.0,30.0,17.0,14.0,0.0,35.0,26.28,25.92,24.75,29.15,241.0,22.99,33.99,32.0
Misc Office Supplies SKU 17,2023-04-25,31.29,3,94.0,30.0,17.0,14.0,0.0,33.0,26.28,25.92,24.75,29.15,241.0,22.99,33.99,31.333333333333332
Misc Office Supplies SKU 17,2023-04-26,31.99,1,32.0,10.0,6.0,5.0,0.0,11.0,26.28,25.92,24.75,29.15,240.0,22.99,33.99,32.0
Misc Office Supplies SKU 17,2023-04-28,31.99,4,128.0,40.0,23.0,19.0,0.0,46.0,26.28,25.92,24.75,29.15,236.0,22.99,33.99,32.0
Misc Office Supplies SKU 17,2023-04-29,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,233.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-04-30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,229.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-05-01,31.39,2,63.0,20.0,11.0,9.0,0.0,23.0,26.28,25.92,24.75,29.15,221.0,22.99,33.99,31.5
Misc Office Supplies SKU 17,2023-05-02,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,221.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-05-03,31.69,2,63.0,20.0,11.0,9.0,0.0,23.0,26.28,25.92,24.75,29.15,219.0,22.99,33.99,31.5
Misc Office Supplies SKU 17,2023-05-04,31.39,1,31.0,10.0,6.0,5.0,0.0,10.0,26.28,25.92,24.75,29.15,218.0,22.99,33.99,31.0
Misc Office Supplies SKU 17,2023-05-05,31.39,1,31.0,10.0,6.0,5.0,0.0,10.0,26.28,25.92,24.75,29.15,217.0,22.99,33.99,31.0
Misc Office Supplies SKU 17,2023-05-06,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,217.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-05-07,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,217.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-05-09,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,215.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-05-10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,214.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-05-11,31.39,2,63.0,20.0,11.0,9.0,0.0,23.0,26.28,25.92,24.75,29.15,213.0,22.99,33.99,31.5
Misc Office Supplies SKU 17,2023-05-12,31.39,5,157.0,51.0,29.0,24.0,0.0,53.0,26.28,25.92,24.75,29.15,213.0,22.99,33.99,31.4
Misc Office Supplies SKU 17,2023-05-13,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,211.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-05-14,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,206.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-05-15,31.29,3,94.0,30.0,17.0,14.0,0.0,33.0,26.28,25.92,24.75,29.15,201.0,22.99,33.99,31.333333333333332
Misc Office Supplies SKU 17,2023-05-17,31.39,1,31.0,10.0,6.0,5.0,0.0,10.0,26.28,25.92,24.75,29.15,198.0,22.99,33.99,31.0
Misc Office Supplies SKU 17,2023-05-18,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,197.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-05-19,31.69,2,63.0,20.0,11.0,9.0,0.0,23.0,26.28,25.92,24.75,29.15,187.0,22.99,33.99,31.5
Misc Office Supplies SKU 17,2023-05-20,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,187.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-05-21,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,186.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-05-22,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,185.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-05-23,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,184.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-05-24,31.39,1,31.0,10.0,6.0,5.0,0.0,10.0,26.28,25.92,24.75,29.15,184.0,22.99,33.99,31.0
Misc Office Supplies SKU 17,2023-05-25,30.59,6,184.0,61.0,34.0,28.0,0.0,61.0,26.28,25.92,24.75,29.15,184.0,22.99,33.99,30.666666666666668
Misc Office Supplies SKU 17,2023-05-26,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,183.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-05-27,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,182.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-05-28,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,177.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-05-29,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,177.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-05-30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,177.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-05-31,31.39,2,63.0,20.0,11.0,9.0,0.0,23.0,26.28,25.92,24.75,29.15,177.0,22.99,33.99,31.5
Misc Office Supplies SKU 17,2023-06-01,31.99,4,128.0,40.0,23.0,19.0,0.0,46.0,26.28,25.92,24.75,29.15,177.0,22.99,33.99,32.0
Misc Office Supplies SKU 17,2023-06-02,31.39,4,126.0,40.0,23.0,19.0,0.0,44.0,26.28,25.92,24.75,29.15,175.0,22.99,33.99,31.5
Misc Office Supplies SKU 17,2023-06-03,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,174.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-06-04,31.39,1,31.0,10.0,6.0,5.0,0.0,10.0,26.28,25.92,24.75,29.15,173.0,22.99,33.99,31.0
Misc Office Supplies SKU 17,2023-06-06,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,162.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-06-07,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,160.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-06-08,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,160.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-06-09,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,160.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-06-10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,160.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-06-11,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,160.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-06-12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,160.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-06-14,31.69,2,63.0,20.0,11.0,9.0,0.0,23.0,26.28,25.92,24.75,29.15,160.0,22.99,33.99,31.5
Misc Office Supplies SKU 17,2023-06-15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,150.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-06-16,31.39,5,157.0,51.0,29.0,24.0,0.0,53.0,26.28,25.92,24.75,29.15,148.0,22.99,33.99,31.4
Misc Office Supplies SKU 17,2023-06-17,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,148.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-06-18,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,148.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-06-19,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,148.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-06-20,31.99,1,32.0,10.0,6.0,5.0,0.0,11.0,26.28,25.92,24.75,29.15,145.0,22.99,33.99,32.0
Misc Office Supplies SKU 17,2023-06-21,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,143.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-06-22,31.39,1,31.0,10.0,6.0,5.0,0.0,10.0,26.28,25.92,24.75,29.15,143.0,22.99,33.99,31.0
Misc Office Supplies SKU 17,2023-06-23,31.39,1,31.0,10.0,6.0,5.0,0.0,10.0,26.28,25.92,24.75,29.15,141.0,22.99,33.99,31.0
Misc Office Supplies SKU 17,2023-06-24,31.39,2,63.0,20.0,11.0,9.0,0.0,23.0,26.28,25.92,24.75,29.15,141.0,22.99,33.99,31.5
Misc Office Supplies SKU 17,2023-06-25,31.39,1,31.0,10.0,6.0,5.0,0.0,10.0,26.28,25.92,24.75,29.15,141.0,22.99,33.99,31.0
Misc Office Supplies SKU 17,2023-06-27,31.59,3,95.0,30.0,17.0,14.0,0.0,34.0,26.28,25.92,24.75,29.15,135.0,22.99,33.99,31.666666666666668
Misc Office Supplies SKU 17,2023-06-28,31.39,1,31.0,10.0,6.0,5.0,0.0,10.0,26.28,25.92,24.75,29.15,123.0,22.99,33.99,31.0
Misc Office Supplies SKU 17,2023-06-29,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,120.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-06-30,31.39,1,31.0,10.0,6.0,5.0,0.0,10.0,26.28,25.92,24.75,29.15,120.0,22.99,33.99,31.0
Misc Office Supplies SKU 17,2023-07-01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,120.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-07-02,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,119.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-07-03,31.39,1,31.0,10.0,6.0,5.0,0.0,10.0,26.28,25.92,24.75,29.15,119.0,22.99,33.99,31.0
Misc Office Supplies SKU 17,2023-07-04,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,118.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-07-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,118.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-07-07,30.39,5,152.0,51.0,29.0,23.0,0.0,49.0,26.28,25.92,24.75,29.15,117.0,22.99,33.99,30.4
Misc Office Supplies SKU 17,2023-07-08,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,117.0,22.99,33.99,25.666666666666668
Misc Office Supplies SKU 17,2023-07-09,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,117.0,22.99,33.99,25.666666666666668
Tape SKU 10,2022-01-02,22.99,1,23.0,8.0,7.0,3.0,0.0,5.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,23.0
Tape SKU 10,2022-01-03,21.99,2,44.0,15.0,15.0,7.0,0.0,7.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,22.0
Tape SKU 10,2022-01-04,22.69,6,136.0,46.0,44.0,20.0,0.0,26.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,22.666666666666668
Tape SKU 10,2022-01-05,22.69,4,91.0,31.0,29.0,14.0,0.0,17.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,22.75
Tape SKU 10,2022-01-06,22.09,7,155.0,54.0,51.0,23.0,0.0,27.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,22.142857142857142
Tape SKU 10,2022-01-07,22.79,10,228.0,77.0,73.0,34.0,0.0,44.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,22.8
Tape SKU 10,2022-01-09,22.99,2,46.0,15.0,15.0,7.0,0.0,9.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,23.0
Tape SKU 10,2022-01-10,22.99,2,46.0,15.0,15.0,7.0,0.0,9.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,23.0
Tape SKU 10,2022-01-11,22.69,3,68.0,23.0,22.0,10.0,0.0,13.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,22.666666666666668
Tape SKU 10,2022-01-12,22.99,2,46.0,15.0,15.0,7.0,0.0,9.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,23.0
Tape SKU 10,2022-01-13,22.99,1,23.0,8.0,7.0,3.0,0.0,5.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,23.0
Tape SKU 10,2022-01-14,22.09,8,177.0,61.0,58.0,27.0,0.0,31.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,22.125
Tape SKU 10,2022-01-15,22.99,2,46.0,15.0,15.0,7.0,0.0,9.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,23.0
Tape SKU 10,2022-01-16,22.99,1,23.0,8.0,7.0,3.0,0.0,5.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,23.0
Tape SKU 10,2022-01-17,22.99,5,115.0,38.0,36.0,17.0,0.0,24.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,23.0
Tape SKU 10,2022-01-18,22.99,3,69.0,23.0,22.0,10.0,0.0,14.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,23.0
Tape SKU 10,2022-01-19,22.49,2,45.0,15.0,15.0,7.0,0.0,8.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,22.5
Tape SKU 10,2022-01-21,22.99,2,46.0,15.0,15.0,7.0,0.0,9.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,23.0
Tape SKU 10,2022-01-24,22.59,5,113.0,38.0,36.0,17.0,0.0,22.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,22.6
Tape SKU 10,2022-01-26,22.99,2,46.0,15.0,15.0,7.0,0.0,9.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,23.0
Tape SKU 10,2022-01-27,22.99,14,322.0,107.0,102.0,48.0,0.0,65.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,23.0
Tape SKU 10,2022-01-28,22.99,3,69.0,23.0,22.0,10.0,0.0,14.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,23.0
Tape SKU 10,2022-01-31,22.49,4,90.0,31.0,29.0,14.0,0.0,16.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,22.5
Tape SKU 10,2022-02-02,21.99,2,44.0,15.0,15.0,7.0,0.0,7.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,22.0
Tape SKU 10,2022-02-04,22.39,7,157.0,54.0,51.0,24.0,0.0,28.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,22.428571428571427
Tape SKU 10,2022-02-07,22.99,1,23.0,8.0,7.0,3.0,0.0,5.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,23.0
Tape SKU 10,2022-02-08,22.99,3,69.0,23.0,22.0,10.0,0.0,14.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,23.0
Tape SKU 10,2022-02-09,22.19,5,111.0,38.0,36.0,17.0,0.0,20.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,22.2
Tape SKU 10,2022-02-10,22.99,1,23.0,8.0,7.0,3.0,0.0,5.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,23.0
Tape SKU 10,2022-02-11,22.99,1,23.0,8.0,7.0,3.0,0.0,5.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,23.0
Tape SKU 10,2022-02-12,22.99,2,46.0,15.0,15.0,7.0,0.0,9.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,23.0
Tape SKU 10,2022-02-13,22.99,1,23.0,8.0,7.0,3.0,0.0,5.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,23.0
Tape SKU 10,2022-02-14,22.99,1,23.0,8.0,7.0,3.0,0.0,5.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,23.0
Tape SKU 10,2022-02-15,21.99,2,44.0,15.0,15.0,7.0,0.0,7.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,22.0
Tape SKU 10,2022-02-17,22.99,2,46.0,15.0,15.0,7.0,0.0,9.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,23.0
Tape SKU 10,2022-02-19,24.89,2,50.0,15.0,15.0,8.0,0.0,12.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,25.0
Tape SKU 10,2022-02-21,24.49,2,49.0,15.0,15.0,7.0,0.0,12.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,24.5
Tape SKU 10,2022-02-22,22.59,7,158.0,54.0,51.0,24.0,0.0,29.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,22.571428571428573
Tape SKU 10,2022-02-23,20.39,11,224.0,84.0,80.0,34.0,0.0,26.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.363636363636363
Tape SKU 10,2022-02-24,21.19,5,106.0,38.0,36.0,16.0,0.0,16.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,21.2
Tape SKU 10,2022-02-25,20.49,23,471.0,176.0,167.0,71.0,0.0,57.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.47826086956522
Tape SKU 10,2022-02-26,20.99,4,84.0,31.0,29.0,13.0,0.0,11.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,21.0
Tape SKU 10,2022-02-27,21.69,15,325.0,115.0,109.0,49.0,0.0,52.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,21.666666666666668
Tape SKU 10,2022-02-28,20.79,19,395.0,146.0,138.0,59.0,0.0,52.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.789473684210527
Tape SKU 10,2022-03-01,20.39,13,265.0,100.0,95.0,40.0,0.0,30.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.384615384615383
Tape SKU 10,2022-03-02,20.69,11,228.0,84.0,80.0,34.0,0.0,30.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.727272727272727
Tape SKU 10,2022-03-03,20.69,10,207.0,77.0,73.0,31.0,0.0,26.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.7
Tape SKU 10,2022-03-04,20.89,9,188.0,69.0,66.0,28.0,0.0,25.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.88888888888889
Tape SKU 10,2022-03-05,20.69,4,83.0,31.0,29.0,12.0,0.0,11.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.75
Tape SKU 10,2022-03-06,20.99,6,126.0,46.0,44.0,19.0,0.0,17.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,21.0
Tape SKU 10,2022-03-07,20.69,16,331.0,123.0,116.0,50.0,0.0,42.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.6875
Tape SKU 10,2022-03-08,20.89,15,313.0,115.0,109.0,47.0,0.0,42.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.866666666666667
Tape SKU 10,2022-03-09,20.69,15,310.0,115.0,109.0,46.0,0.0,40.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.666666666666668
Tape SKU 10,2022-03-10,20.79,7,146.0,54.0,51.0,22.0,33.0,-14.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.857142857142858
Tape SKU 10,2022-03-11,20.69,6,124.0,46.0,44.0,19.0,7.0,8.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.666666666666668
Tape SKU 10,2022-03-15,20.89,12,251.0,92.0,87.0,38.0,31.0,3.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.916666666666668
Tape SKU 10,2022-03-16,20.39,8,163.0,61.0,58.0,24.0,31.0,-11.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.375
Tape SKU 10,2022-03-17,20.79,9,187.0,69.0,66.0,28.0,26.0,-2.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.77777777777778
Tape SKU 10,2022-03-18,20.69,4,83.0,31.0,29.0,12.0,28.0,-17.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.75
Tape SKU 10,2022-03-19,20.99,6,126.0,46.0,44.0,19.0,30.0,-13.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,21.0
Tape SKU 10,2022-03-20,20.99,8,168.0,61.0,58.0,25.0,35.0,-11.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,21.0
Tape SKU 10,2022-03-24,20.19,8,162.0,61.0,58.0,24.0,34.0,-15.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.25
Tape SKU 10,2022-03-25,20.99,9,189.0,69.0,66.0,28.0,9.0,17.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,21.0
Tape SKU 10,2022-03-26,20.99,3,63.0,23.0,22.0,9.0,10.0,-1.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,21.0
Tape SKU 10,2022-03-27,20.99,4,84.0,31.0,29.0,13.0,7.0,4.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,21.0
Tape SKU 10,2022-03-28,20.89,9,188.0,69.0,66.0,28.0,34.0,-9.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.88888888888889
Tape SKU 10,2022-03-29,20.79,10,208.0,77.0,73.0,31.0,29.0,-2.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.8
Tape SKU 10,2022-03-30,20.89,22,460.0,169.0,160.0,69.0,22.0,40.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.90909090909091
Tape SKU 10,2022-03-31,20.89,8,167.0,61.0,58.0,25.0,12.0,11.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.875
Tape SKU 10,2022-04-01,20.69,3,62.0,23.0,22.0,9.0,9.0,-1.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.666666666666668
Tape SKU 10,2022-04-02,20.99,2,42.0,15.0,15.0,6.0,14.0,-8.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,21.0
Tape SKU 10,2022-04-03,20.99,7,147.0,54.0,51.0,22.0,7.0,13.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,21.0
Tape SKU 10,2022-04-05,20.89,16,334.0,123.0,116.0,50.0,32.0,13.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.875
Tape SKU 10,2022-04-06,20.59,15,309.0,115.0,109.0,46.0,32.0,7.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.6
Tape SKU 10,2022-04-07,20.79,12,249.0,92.0,87.0,37.0,23.0,10.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.75
Tape SKU 10,2022-04-08,20.79,2,42.0,15.0,15.0,6.0,11.0,-5.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,21.0
Tape SKU 10,2022-04-09,20.99,4,84.0,31.0,29.0,13.0,5.0,6.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,21.0
Tape SKU 10,2022-04-10,20.99,4,84.0,31.0,29.0,13.0,11.0,0.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,21.0
Tape SKU 10,2022-04-11,20.99,3,63.0,23.0,22.0,9.0,9.0,0.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,21.0
Tape SKU 10,2022-04-12,20.79,6,125.0,46.0,44.0,19.0,15.0,1.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.833333333333332
Tape SKU 10,2022-04-13,20.89,10,209.0,77.0,73.0,31.0,17.0,11.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,20.9
Tape SKU 10,2022-04-14,20.99,10,210.0,77.0,73.0,32.0,10.0,18.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,21.0
Tape SKU 10,2022-04-16,21.99,2,44.0,15.0,15.0,7.0,16.0,-9.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,22.0
Tape SKU 10,2022-04-17,0.0,0,0.0,0.0,0.0,0.0,5.0,-5.0,26.28,25.92,24.75,29.15,674.0,20.99,27.99,25.666666666666668
Tape SKU 10,2022-04-18,21.69,8,174.0,61.0,58.0,26.0,10.0,19.0,26.28,25.92,24.75,29.15,717.0,20.99,27.99,21.75
Tape SKU 10,2022-04-19,21.79,6,131.0,46.0,44.0,20.0,14.0,7.0,26.28,25.92,24.75,29.15,694.0,20.99,27.99,21.833333333333332
Tape SKU 10,2022-04-20,21.89,7,153.0,54.0,51.0,23.0,16.0,9.0,26.28,25.92,24.75,29.15,692.0,20.99,27.99,21.857142857142858
Tape SKU 10,2022-04-21,21.89,4,88.0,31.0,29.0,13.0,14.0,1.0,26.28,25.92,24.75,29.15,569.0,20.99,27.99,22.0
Tape SKU 10,2022-07-22,23.79,4,95.0,31.0,29.0,14.0,29.0,-8.0,26.28,25.92,24.75,29.15,1332.0,20.99,27.99,23.75
Tape SKU 10,2022-07-23,23.99,4,96.0,31.0,29.0,14.0,15.0,7.0,26.28,25.92,24.75,29.15,1317.0,20.99,27.99,24.0
Tape SKU 10,2022-07-24,23.79,3,71.0,23.0,22.0,11.0,16.0,-1.0,26.28,25.92,24.75,29.15,1310.0,20.99,27.99,23.666666666666668
Tape SKU 10,2022-07-29,23.79,6,143.0,46.0,44.0,21.0,22.0,10.0,26.28,25.92,24.75,29.15,1280.0,20.99,27.99,23.833333333333332
Tape SKU 10,2022-07-30,23.99,3,72.0,23.0,22.0,11.0,8.0,8.0,26.28,25.92,24.75,29.15,1269.0,20.99,27.99,24.0
Tape SKU 10,2022-07-31,23.99,7,168.0,54.0,51.0,25.0,10.0,28.0,26.28,25.92,24.75,29.15,1263.0,20.99,27.99,24.0
Tape SKU 10,2022-08-05,23.59,8,189.0,61.0,58.0,28.0,28.0,14.0,26.28,25.92,24.75,29.15,1230.0,20.99,27.99,23.625
Tape SKU 10,2022-08-06,0.0,0,0.0,0.0,0.0,0.0,11.0,-11.0,26.28,25.92,24.75,29.15,1219.0,20.99,27.99,25.666666666666668
Tape SKU 10,2022-08-07,23.99,5,120.0,38.0,36.0,18.0,34.0,-6.0,26.28,25.92,24.75,29.15,1216.0,20.99,27.99,24.0
